# Verified stock disassembly; regenerate with tools/sonic_disassembly.py
00266C,AnPal_LRZ1,
0026F2,AnPal_LRZ2,
00277E,AnPal_DEZ1,
0027B2,AnPal_DEZ2,
00281A,AnPal_BPZ,
002884,AnPal_CGZ,
0028BA,AnPal_EMZ,
002918,AnPal_Pachinko,
0029A8,AnPal_Slots,
002A50,AnPal_LRZ3,
002AC0,AnPal_HPZ,
003750,SuperHyper_PalCycle,
003792,SuperHyper_PalCycle_FadeIn,
0037B4,SuperHyper_PalCycle_SonicApply,
0037E0,SuperHyper_PalCycle_ApplyUnderwater,
0037EE,SuperHyper_PalCycle_Revert,
003820,SuperHyper_PalCycle_RevertNotSonic,
00384A,SuperHyper_PalCycle_RevertKnuckles,
003854,SuperHyper_PalCycle_Normal,
00386E,SuperHyper_PalCycle_SuperSonic,
00389C,SuperHyper_PalCycle_HyperSonic,
0038C6,SuperHyper_PalCycle_HyperSonicApply,
0038E8,SuperHyper_PalCycle_NormalTails,
003914,SuperHyper_PalCycle_ApplyTails,
00393C,SuperHyper_PalCycle_NormalKnuckles,
00396C,SuperHyper_PalCycle_Apply,
003AF0,Pal_FadeFromBlack,
003B14,Pal_FromBlack,
003B54,Pal_AddColor,
003B80,Pal_FillBlack,
003BB8,Animate_Palette,
003BE4,Pal_FadeToBlack,
003C04,Pal_ToBlack,
003C32,Pal_DecColor,
003C62,Pal_FillWhite,
003C82,Pal_FadeFromWhite,
003CA4,Pal_FromWhite,
003CF0,Pal_DecColor2,
003D30,Pal_FadeToWhite,
003D50,Pal_ToWhite,
003D7E,Pal_AddColor2,
003DBE,LoadPalette,
003DDA,LoadPalette_Immediate,
003DF2,LoadPalette2,
003E0E,LoadPalette2_Immediate,
003E2A,Sega_Screen,
003E32,Title_Screen,
003FC8,Wait_SegaS3K,
004058,Wait_TitleS3K,
004352,TitleAnim_FlipBuffer,
0043D4,Iterate_TitleSonicFrame,
00440C,TitleSonic_LoadFrame,
00482C,Obj_TitleBanner,
00486C,Obj_TitleBanner_Main,
0048DC,Obj_TitleBanner_Display,
004924,Obj_TitleTM,
00495C,Obj_TitleTM_Display,
00496A,Obj_TitleANDKnuckles,
00499C,Obj_TitleANDKnuckles_Display,
0049D6,OldDebugCode,
004A1E,Obj_TitleCopyright,
004A56,Obj_TitleCopyright_Display,
004A5C,Obj_TitleSelection,
004A88,Obj_TitleSelection_Main,
004AE4,Obj_TitleSonicFinger,
004B16,Obj_TitleSonicFinger_Display,
004B54,Obj_TitleSonicWink,
004B86,Obj_TitleSonicWink_Display,
004BB2,Obj_TitleTailsPlane,
004BE4,Obj_TitleTailsPlane_Main,
004C4E,S3_Level_Select_Code,
005048,SK_Alone_Title_Screen,
00552E,Prep_MHZDemo,
005628,Obj_SKTitle_SonicFall,
00565A,Obj_SKTitle_SonicFallMain,
0056E8,Obj_SKTitle_SonicFallLand,
005718,Obj_SKTitle_SonicFallLand_2,
00571E,Obj_SKTitle_SonicFallFinish,
00576E,Obj_SKTitle_SonicFallEnd,
005770,Obj_SKTitle_DeathEgg,
0057A2,Obj_SKTitle_DeathEggMain,
005802,Obj_SKTitle_DeathEggShake,
005856,Obj_SKTitle_Mountain,
00587C,Obj_SKTitle_MountainMain,
0058A8,Obj_SKTitle_Banner,
0058F0,Obj_SKTitle_BannerMain,
00596C,Obj_SKTitle_BannerDisplay,
005972,Obj_SKTitle_HandAnim,
0059A6,Obj_SKTitle_HandAnimMain,
005A50,SKTitle_AnimateHands,
005AE4,Obj_SKTitle_Icon,
005B42,Obj_SKTitle_IconDisplay,
005C10,Obj_SKTitle_Icon2,
005C42,Obj_SKTitle_Icon2Display,
005C70,Obj_SKTitle_TM,
005CA2,Obj_SKTitle_TMDisplay,
005CB0,Obj_SKTitle_Copyright,
005CE2,Obj_SKTitle_CopyrightDisplay,
005CE8,Copy_Map_Line_To_VRAM,
005D24,RAM_Map_Data_To_VDP,
005D4E,ClearVRAMArea,
005D62,SKTitle_ScreenShake,
005D94,SKTitle_DeformBG,
005FB2,Level,
00650C,LevelLoop,
00656C,Level_NotLRZ,
00659E,Level_NotSlots,
0065B2,DemoMode,
0067B6,LevelLoad_ActiveCharacter,
0067EE,SpawnLevelMainSprites,
0069B8,SpawnLevelMainSprites_SpawnPowerup,
006A76,SpawnLevelMainSprites_SpawnPlayers,
006C2C,Obj_ResetCollisionResponseList,
006C34,Handle_Onscreen_Water_Height,
006D6C,DynamicWaterHeight,
006DDC,DynamicWaterHeight_AIZ1,
006DDE,DynamicWaterHeight_AIZ2,
006E6E,Obj_6E6E,
006E82,DynamicWaterHeight_HCZ1,
006E9C,DynamicWaterHeight_HCZ2,
006ECA,DynamicWaterHeight_Null,
006ECC,DynamicWaterHeight_LBZ1,
006EE8,DynamicWaterHeight_LBZ2,
006F1A,DynamicWaterHeight_Null2,
006F1C,DynamicWaterHeight_Ending,
006F90,HCZ_WaterTunnels,
0075D2,GetDemoPtr,
007616,Demo_PlayRecord,
0076A6,LoadSolids,
0076D8,LoadSolids_SK_Interleaved_Format,
0076E6,OscillateNumInit,
0076F2,Osc_Loop,
00773C,OscillateNumDo,
007790,OscillateNumDo_Return,
0077D2,ChangeRingFrame,
007812,LoadLevelLoadBlock,
007892,CheckLevelForWater,
00796C,LoadWaterPalette,
007A74,LevelSelect_S2Options,
007C4A,LevelSelect_Main,
007C8C,LevelSelect_PressStart,
007CE2,LevelSelect_SpecialStage,
007D14,LevelSelect_SpecialStageCheck,
007D64,LevelSelect_Return,
007D6C,LevelSelect_CheckKnuckles,
007D92,LevelSelect_DenySelection,
007D9E,LevelSelect_CheckSonicTails,
007DD6,LevelSelect_StartZone,
007E64,LevSelControls,
007EAA,LevSelControls_CheckLR,
007F08,LevSelControls_SwitchSide,
007F46,LevelSelect_PickCharacterNumber,
007F62,LevelSelect_MarkFields,
008002,LevelSelect_DrawCharacterNumber,
008012,LevelSelect_DrawSoundNumber,
008020,LevelSelect_DrawContinued,
0081C6,SpecialStage,
0087DA,Rotate_SSPal,
00881A,Update_SSMap,
008C5E,Draw_SSNum,
008D5C,AllocateObjectAfterCurrent_SpecialStage,
008DF8,Obj_SStage_8DF8,
008E40,Obj_SStage_8E40,
008FAA,Obj_SStage_8FAA,
0091A2,SStage_PLCLoad_91A2,
009212,Obj_SStage_9212,
009444,Obj_SStage_9444,
0094D6,Draw_SSShadows,
0098F0,Draw_SSSprites,
009AF4,Draw_SSSprite_Normal,
009B18,Draw_SSSprite_FlyAway,
009D9E,Animate_SSRings,
009DCA,Find_SStageCollisionResponseSlot,
009DDE,Touch_SSSprites,
009E04,Touch_SSSprites_Ring,
009E34,Touch_SSSprites_BlueSphere,
009E88,Decrement_BlueSphere_Count,
009EBC,Sphere_To_Rings,
009ED2,Blue_To_Ring_Next_Ring_B,
009EDE,Blue_To_Ring_Next_Direction_B,
009EFC,Blue_To_Ring_Continue_B,
009F0E,Blue_To_Ring_Next_Ring_R,
009F1A,Blue_To_Ring_Next_Direction_R,
009F30,Blue_To_Ring_Continue_R,
009F44,Find_Red_Sphere_Loop,
009F54,Red_Loop_Check_Neighbors,
009F84,Red_Loop_Count_Horizontal_Left,
009F98,Red_Loop_Count_Horizontal_Right,
009FB6,Red_Loop_Count_Vertically_Up,
009FCA,Red_Loop_Count_Vertically_Down,
009FF6,Red_Loop_Find_Next,
00A034,Red_Loop_Push_Stack,
00A054,Red_Loop_Decrement,
00A05A,Red_Loop_Pop_Stack,
00A078,Red_Loop_Processes_Loop,
00A08C,Red_Loop_Walk_Forward,
00A09A,Red_Loop_Direction_Changed,
00A0A4,Red_Loop_Blue_Check,
00A0B8,Red_Loop_Blue_To_Ring,
00A0C4,Red_Loop_Return_To_DFS,
00A0E6,Load_SSSprite_Mappings,
00A24C,GetScalars2,
00A85E,Competition_Menu,
00AADC,Obj_Competition_AADC,
00AB00,Obj_Competition_AB00,
00AB90,Competition_LevelSelect,
00AF24,Obj_Competition_ZoneSelect,
00B2CC,Competition_PlayerSelect,
00B4F6,Obj_Competition_StaticSprite,
